created_at,display_text_range,entities,extended_entities,favorite_count,full_text,id,id_str,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,is_quote_status,lang,quoted_status,quoted_status_permalink,retweet_count,source,truncated,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,doggo,floofer,pupper,puppo,tweet_id,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf
Thu Jul 21 23:53:04 +0000 2016,"[0, 113]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 756275824932876290, 'id_str': '756275824932876290', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg', 'url': 'https://t.co/JrDAzMhwG9', 'display_url': 'pic.twitter.com/JrDAzMhwG9', 'expanded_url': 'https://twitter.com/dog_rates/status/756275833623502848/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 574, 'h': 467, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 574, 'h': 467, 'resize': 'fit'}, 'large': {'w': 574, 'h': 467, 'resize': 'fit'}}}]}","{'media': [{'id': 756275824932876290, 'id_str': '756275824932876290', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg', 'url': 'https://t.co/JrDAzMhwG9', 'display_url': 'pic.twitter.com/JrDAzMhwG9', 'expanded_url': 'https://twitter.com/dog_rates/status/756275833623502848/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 574, 'h': 467, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 574, 'h': 467, 'resize': 'fit'}, 'large': {'w': 574, 'h': 467, 'resize': 'fit'}}}, {'id': 756275824928624640, 'id_str': '756275824928624640', 'indices': [114, 137], 'media_url': 'http://pbs.twimg.com/media/Cn7U2xkWEAABBZw.jpg', 'media_url_https': 'https://pbs.twimg.com/media/Cn7U2xkWEAABBZw.jpg', 'url': 'https://t.co/JrDAzMhwG9', 'display_url': 'pic.twitter.com/JrDAzMhwG9', 'expanded_url': 'https://twitter.com/dog_rates/status/756275833623502848/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 541, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 574, 'h': 721, 'resize': 'fit'}, 'large': {'w': 574, 'h': 721, 'resize': 'fit'}}}]}",6778.0,When ur older siblings get to play in the deep end but dad says ur not old enough. Maybe one day puppo. All 10/10 https://t.co/JrDAzMhwG9,7.562758336235028e+17,756275833623502848,,,,,,False,en,,,1637.0,http://twitter.com/download/iphone,False,,,,"https://twitter.com/dog_rates/status/756275833623502848/photo/1,https://twitter.com/dog_rates/status/756275833623502848/photo/1",10,10,,False,False,False,True,7.562758336235028e+17,https://pbs.twimg.com/media/Cn7U2xlW8AI9Pqp.jpg,1.0,Airedale,0.602957,Irish_terrier,0.0869808,bloodhound,0.08627649999999999
Thu Jul 21 02:41:54 +0000 2016,"[0, 79]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 755955658164465664, 'id_str': '755955658164465664', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg', 'url': 'https://t.co/GAYViEweWr', 'display_url': 'pic.twitter.com/GAYViEweWr', 'expanded_url': 'https://twitter.com/dog_rates/status/755955933503782912/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}}]}","{'media': [{'id': 755955658164465664, 'id_str': '755955658164465664', 'indices': [80, 103], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg', 'url': 'https://t.co/GAYViEweWr', 'display_url': 'pic.twitter.com/GAYViEweWr', 'expanded_url': 'https://twitter.com/dog_rates/status/755955933503782912/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 720, 'h': 1280, 'resize': 'fit'}, 'medium': {'w': 675, 'h': 1200, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [9, 16], 'duration_millis': 15210, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/755955658164465664/pu/vid/360x640/XcDs3uiPUXQdiuXK.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/755955658164465664/pu/pl/HMXI8dEGvpmdPgPU.m3u8'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/755955658164465664/pu/vid/180x320/e1d4Rol3Bg2ebRn0.mp4'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/755955658164465664/pu/vid/720x1280/-b5K4rMQw-L3r8sc.mp4'}]}, 'additional_media_info': {'monetizable': False}}]}",7737.0,Here's a frustrated pupper attempting to escape a pool of Frosted Flakes. 12/10 https://t.co/GAYViEweWr,7.559559335037829e+17,755955933503782912,,,,,,False,en,,,3110.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/755955933503782912/video/1,12,10,,False,False,True,False,7.559559335037829e+17,https://pbs.twimg.com/ext_tw_video_thumb/755955658164465664/pu/img/YcjfthN7C3z61GUj.jpg,1.0,Pekinese,0.596882,Maltese_dog,0.176478,Great_Pyrenees,0.0267753
Tue Jul 19 01:04:16 +0000 2016,"[0, 116]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 755206499077615616, 'id_str': '755206499077615616', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg', 'url': 'https://t.co/I5ld3eKD5k', 'display_url': 'pic.twitter.com/I5ld3eKD5k', 'expanded_url': 'https://twitter.com/dog_rates/status/755206590534418437/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 550, 'h': 680, 'resize': 'fit'}, 'large': {'w': 640, 'h': 791, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 791, 'resize': 'fit'}}}]}","{'media': [{'id': 755206499077615616, 'id_str': '755206499077615616', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnsIT0WWcAAul8V.jpg', 'url': 'https://t.co/I5ld3eKD5k', 'display_url': 'pic.twitter.com/I5ld3eKD5k', 'expanded_url': 'https://twitter.com/dog_rates/status/755206590534418437/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 550, 'h': 680, 'resize': 'fit'}, 'large': {'w': 640, 'h': 791, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 791, 'resize': 'fit'}}}, {'id': 755206499568353285, 'id_str': '755206499568353285', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/CnsIT2LWgAUgKt1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnsIT2LWgAUgKt1.jpg', 'url': 'https://t.co/I5ld3eKD5k', 'display_url': 'pic.twitter.com/I5ld3eKD5k', 'expanded_url': 'https://twitter.com/dog_rates/status/755206590534418437/photo/1', 'type': 'photo', 'sizes': {'large': {'w': 639, 'h': 913, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 476, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 639, 'h': 913, 'resize': 'fit'}}}, {'id': 755206500122030081, 'id_str': '755206500122030081', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/CnsIT4PW8AEvUGu.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnsIT4PW8AEvUGu.jpg', 'url': 'https://t.co/I5ld3eKD5k', 'display_url': 'pic.twitter.com/I5ld3eKD5k', 'expanded_url': 'https://twitter.com/dog_rates/status/755206590534418437/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 768, 'h': 960, 'resize': 'fit'}, 'small': {'w': 544, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 960, 'resize': 'fit'}}}, {'id': 755206500356878337, 'id_str': '755206500356878337', 'indices': [117, 140], 'media_url': 'http://pbs.twimg.com/media/CnsIT5HWcAEBuzW.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnsIT5HWcAEBuzW.jpg', 'url': 'https://t.co/I5ld3eKD5k', 'display_url': 'pic.twitter.com/I5ld3eKD5k', 'expanded_url': 'https://twitter.com/dog_rates/status/755206590534418437/photo/1', 'type': 'photo', 'sizes': {'small': {'w': 639, 'h': 464, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 639, 'h': 464, 'resize': 'fit'}, 'medium': {'w': 639, 'h': 464, 'resize': 'fit'}}}]}",17364.0,This is one of the most inspirational stories I've ever come across. I have no words. 14/10 for both doggo and owner https://t.co/I5ld3eKD5k,7.552065905344184e+17,755206590534418437,,,,,,False,en,,,5801.0,http://twitter.com/download/iphone,False,,,,"https://twitter.com/dog_rates/status/755206590534418437/photo/1,https://twitter.com/dog_rates/status/755206590534418437/photo/1,https://twitter.com/dog_rates/status/755206590534418437/photo/1,https://twitter.com/dog_rates/status/755206590534418437/photo/1",14,10,one,True,False,False,False,,,,,,,,,
Mon Jul 18 18:43:07 +0000 2016,"[0, 80]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 755110610942169088, 'id_str': '755110610942169088', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg', 'url': 'https://t.co/goX3jewkYN', 'display_url': 'pic.twitter.com/goX3jewkYN', 'expanded_url': 'https://twitter.com/dog_rates/status/755110668769038337/video/1', 'type': 'photo', 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}}}]}","{'media': [{'id': 755110610942169088, 'id_str': '755110610942169088', 'indices': [81, 104], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/755110610942169088/pu/img/3-INz45pSRMkzOEF.jpg', 'url': 'https://t.co/goX3jewkYN', 'display_url': 'pic.twitter.com/goX3jewkYN', 'expanded_url': 'https://twitter.com/dog_rates/status/755110668769038337/video/1', 'type': 'video', 'sizes': {'small': {'w': 480, 'h': 480, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 480, 'h': 480, 'resize': 'fit'}, 'large': {'w': 480, 'h': 480, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [1, 1], 'duration_millis': 11645, 'variants': [{'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/755110610942169088/pu/pl/jfGiuKchxXU9pPKm.m3u8'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/755110610942169088/pu/vid/480x480/hRDJIT6WSlKV9E65.mp4'}, {'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/755110610942169088/pu/vid/240x240/Ss8zgkYtXR8HTupi.mp4'}]}, 'additional_media_info': {'monetizable': False}}]}",22378.0,This is Watson. He trust falls on command. 13/10 it's elementary... (IG: wat.ki) https://t.co/goX3jewkYN,7.551106687690383e+17,755110668769038337,,,,,,False,en,,,11929.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/755110668769038337/video/1,13,10,Watson,False,False,False,False,,,,,,,,,
Mon Jul 18 01:53:28 +0000 2016,"[0, 115]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 754856550720761857, 'id_str': '754856550720761857', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/CnnKCJIWcAEwXWi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnnKCJIWcAEwXWi.jpg', 'url': 'https://t.co/FyHrk20gUR', 'display_url': 'pic.twitter.com/FyHrk20gUR', 'expanded_url': 'https://twitter.com/dog_rates/status/754856583969079297/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 754856550720761857, 'id_str': '754856550720761857', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/CnnKCJIWcAEwXWi.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnnKCJIWcAEwXWi.jpg', 'url': 'https://t.co/FyHrk20gUR', 'display_url': 'pic.twitter.com/FyHrk20gUR', 'expanded_url': 'https://twitter.com/dog_rates/status/754856583969079297/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}}}, {'id': 754856551010172928, 'id_str': '754856551010172928', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnnKCKNWgAAcOB8.jpg', 'url': 'https://t.co/FyHrk20gUR', 'display_url': 'pic.twitter.com/FyHrk20gUR', 'expanded_url': 'https://twitter.com/dog_rates/status/754856583969079297/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}}}, {'id': 754856551186370560, 'id_str': '754856551186370560', 'indices': [116, 139], 'media_url': 'http://pbs.twimg.com/media/CnnKCK3XEAAENdd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnnKCK3XEAAENdd.jpg', 'url': 'https://t.co/FyHrk20gUR', 'display_url': 'pic.twitter.com/FyHrk20gUR', 'expanded_url': 'https://twitter.com/dog_rates/status/754856583969079297/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 510, 'h': 680, 'resize': 'fit'}, 'large': {'w': 768, 'h': 1024, 'resize': 'fit'}, 'medium': {'w': 768, 'h': 1024, 'resize': 'fit'}}}]}",7247.0,This is Winnie. She's not a fan of the fast moving air. 11/10 objects in mirror may be more fluffy than they appear https://t.co/FyHrk20gUR,7.548565839690793e+17,754856583969079297,,,,,,False,en,,,2719.0,http://twitter.com/download/iphone,False,,,,"https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1,https://twitter.com/dog_rates/status/754856583969079297/photo/1",11,10,Winnie,False,False,False,False,,,,,,,,,
Sun Jul 17 18:38:22 +0000 2016,"[0, 98]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 754747081328328704, 'id_str': '754747081328328704', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg', 'url': 'https://t.co/G9ufksBMlU', 'display_url': 'pic.twitter.com/G9ufksBMlU', 'expanded_url': 'https://twitter.com/dog_rates/status/754747087846248448/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 729, 'h': 736, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 674, 'h': 680, 'resize': 'fit'}, 'large': {'w': 729, 'h': 736, 'resize': 'fit'}}}]}","{'media': [{'id': 754747081328328704, 'id_str': '754747081328328704', 'indices': [99, 122], 'media_url': 'http://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg', 'url': 'https://t.co/G9ufksBMlU', 'display_url': 'pic.twitter.com/G9ufksBMlU', 'expanded_url': 'https://twitter.com/dog_rates/status/754747087846248448/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 729, 'h': 736, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 674, 'h': 680, 'resize': 'fit'}, 'large': {'w': 729, 'h': 736, 'resize': 'fit'}}}]}",2711.0,This is Keith. He's pursuing a more 2D lifestyle. Idiosyncratic af. 12/10 follow your dreams Keith https://t.co/G9ufksBMlU,7.547470878462484e+17,754747087846248448,,,,,,False,en,,,561.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/754747087846248448/photo/1,12,10,Keith,False,False,False,False,7.547470878462484e+17,https://pbs.twimg.com/media/CnlmeL3WgAA4c84.jpg,1.0,rotisserie,0.4714930000000001,cash_machine,0.250837,sliding_door,0.117872
Sun Jul 17 01:05:25 +0000 2016,"[0, 56]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 754481405627957248, 'id_str': '754481405627957248', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg', 'url': 'https://t.co/ca0q9HM8II', 'display_url': 'pic.twitter.com/ca0q9HM8II', 'expanded_url': 'https://twitter.com/dog_rates/status/754482103782404096/video/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 854, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 854, 'resize': 'fit'}}}]}","{'media': [{'id': 754481405627957248, 'id_str': '754481405627957248', 'indices': [57, 80], 'media_url': 'http://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg', 'media_url_https': 'https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg', 'url': 'https://t.co/ca0q9HM8II', 'display_url': 'pic.twitter.com/ca0q9HM8II', 'expanded_url': 'https://twitter.com/dog_rates/status/754482103782404096/video/1', 'type': 'video', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 480, 'h': 854, 'resize': 'fit'}, 'small': {'w': 382, 'h': 680, 'resize': 'fit'}, 'medium': {'w': 480, 'h': 854, 'resize': 'fit'}}, 'video_info': {'aspect_ratio': [240, 427], 'duration_millis': 3835, 'variants': [{'bitrate': 320000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/754481405627957248/pu/vid/178x320/U3jBd_HBnirEeCee.mp4'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/ext_tw_video/754481405627957248/pu/pl/iRGrvGMp6nknnbQD.m3u8'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/ext_tw_video/754481405627957248/pu/vid/358x640/VqWyJk9dgxRaVj9X.mp4'}]}, 'additional_media_info': {'monetizable': False}}]}",5587.0,This is Milo. He's currently plotting his revenge. 10/10 https://t.co/ca0q9HM8II,7.544821037824041e+17,754482103782404096,,,,,,False,en,,,2098.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/754482103782404096/video/1,10,10,Milo,False,False,False,False,7.544821037824041e+17,https://pbs.twimg.com/ext_tw_video_thumb/754481405627957248/pu/img/YY1eBDOlP9QFC4Bj.jpg,1.0,tub,0.596796,bathtub,0.381098,shower_curtain,0.017628799999999997
Sat Jul 16 22:55:55 +0000 2016,"[0, 71]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 754449482473992192, 'id_str': '754449482473992192', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg', 'url': 'https://t.co/0dYI0Cpdge', 'display_url': 'pic.twitter.com/0dYI0Cpdge', 'expanded_url': 'https://twitter.com/dog_rates/status/754449512966619136/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 320, 'h': 240, 'resize': 'fit'}, 'medium': {'w': 320, 'h': 240, 'resize': 'fit'}, 'small': {'w': 320, 'h': 240, 'resize': 'fit'}}}]}","{'media': [{'id': 754449482473992192, 'id_str': '754449482473992192', 'indices': [72, 95], 'media_url': 'http://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg', 'url': 'https://t.co/0dYI0Cpdge', 'display_url': 'pic.twitter.com/0dYI0Cpdge', 'expanded_url': 'https://twitter.com/dog_rates/status/754449512966619136/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 320, 'h': 240, 'resize': 'fit'}, 'medium': {'w': 320, 'h': 240, 'resize': 'fit'}, 'small': {'w': 320, 'h': 240, 'resize': 'fit'}}}]}",3948.0,This is Dex. He can see into your past and future. Mesmerizing af 11/10 https://t.co/0dYI0Cpdge,7.544495129666191e+17,754449512966619136,,,,,,False,en,,,789.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/754449512966619136/photo/1,11,10,Dex,False,False,False,False,7.544495129666191e+17,https://pbs.twimg.com/media/CnhXzpvW8AAQ1MB.jpg,1.0,beagle,0.858513,basset,0.0760119,English_foxhound,0.016245600000000002
Sat Jul 16 01:08:03 +0000 2016,"[0, 109]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 754120358878412800, 'id_str': '754120358878412800', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg', 'url': 'https://t.co/lFEoGqZ4oA', 'display_url': 'pic.twitter.com/lFEoGqZ4oA', 'expanded_url': 'https://twitter.com/dog_rates/status/754120377874386944/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}}}]}","{'media': [{'id': 754120358878412800, 'id_str': '754120358878412800', 'indices': [110, 133], 'media_url': 'http://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg', 'url': 'https://t.co/lFEoGqZ4oA', 'display_url': 'pic.twitter.com/lFEoGqZ4oA', 'expanded_url': 'https://twitter.com/dog_rates/status/754120377874386944/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 576, 'h': 1024, 'resize': 'fit'}, 'small': {'w': 383, 'h': 680, 'resize': 'fit'}, 'large': {'w': 576, 'h': 1024, 'resize': 'fit'}}}]}",8262.0,"When you hear your owner say they need to hatch another egg, but you've already been on 17 walks today. 10/10 https://t.co/lFEoGqZ4oA",7.54120377874387e+17,754120377874386944,,,,,,False,en,,,2516.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/754120377874386944/photo/1,10,10,,False,False,False,False,7.54120377874387e+17,https://pbs.twimg.com/media/CncseIzWgAA4ghH.jpg,1.0,chow,0.168909,Norfolk_terrier,0.129114,Pomeranian,0.120822
Thu Jul 14 18:22:23 +0000 2016,"[0, 108]","{'hashtags': [], 'symbols': [], 'user_mentions': [], 'urls': [], 'media': [{'id': 753655892701249536, 'id_str': '753655892701249536', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg', 'url': 'https://t.co/ULqThwWmLg', 'display_url': 'pic.twitter.com/ULqThwWmLg', 'expanded_url': 'https://twitter.com/dog_rates/status/753655901052166144/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 569, 'h': 837, 'resize': 'fit'}, 'small': {'w': 462, 'h': 680, 'resize': 'fit'}, 'large': {'w': 569, 'h': 837, 'resize': 'fit'}}}]}","{'media': [{'id': 753655892701249536, 'id_str': '753655892701249536', 'indices': [109, 132], 'media_url': 'http://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg', 'media_url_https': 'https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg', 'url': 'https://t.co/ULqThwWmLg', 'display_url': 'pic.twitter.com/ULqThwWmLg', 'expanded_url': 'https://twitter.com/dog_rates/status/753655901052166144/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 569, 'h': 837, 'resize': 'fit'}, 'small': {'w': 462, 'h': 680, 'resize': 'fit'}, 'large': {'w': 569, 'h': 837, 'resize': 'fit'}}}]}",6159.0,"""The dogtor is in hahahaha no but seriously I'm very qualified and that tumor is definitely malignant"" 10/10 https://t.co/ULqThwWmLg",7.536559010521661e+17,753655901052166144,,,,,,False,en,,,2338.0,http://twitter.com/download/iphone,False,,,,https://twitter.com/dog_rates/status/753655901052166144/photo/1,10,10,,False,False,False,False,7.536559010521661e+17,https://pbs.twimg.com/media/CnWGCpdWgAAWZTI.jpg,1.0,miniature_pinscher,0.456092,toy_terrier,0.153126,Italian_greyhound,0.144147
